    0.515891205209522211E-01   -0.100113931171946668E+01    0.131675888397713038E+04   -0.222550373128426804E+01   -0.614466150072447448E+02
    0.500836673847375111E-01   -0.105446350916224874E+01    0.242621629698593779E+04   -0.266126963987590326E+01   -0.613852887354633197E+02
    0.499730745771334237E-01   -0.956513299774520487E+00    0.130552519786346534E+04   -0.322943861535422716E+01   -0.613829615219080225E+02
    0.484128622491728083E-01   -0.953125453053327409E+00    0.184799141628914253E+04   -0.196457003836653366E+01   -0.612472335574641136E+02
    0.477026349938558109E-01   -0.105693467677588382E+01    0.249779165107997324E+04   -0.363716869392817710E+01   -0.612445760385777334E+02
    0.480819089203601488E-01   -0.991403392286431817E+00    0.158330701998269410E+04   -0.305295558231153397E+01   -0.612274084461353567E+02
    0.535334414673798165E-01   -0.101005806955792754E+01    0.160020212876271262E+04   -0.288905468751011929E+01   -0.611591642409963114E+02
    0.507070161556026147E-01   -0.983576510729785247E+00    0.209777823673046760E+04   -0.231784327649938149E+01   -0.611586298457882833E+02
    0.470634680273983724E-01   -0.102475258398720337E+01    0.200769844323077064E+04   -0.297071163231496271E+01   -0.611241716939777149E+02
    0.485368366678283689E-01   -0.100962107601011830E+01    0.245393658853685292E+04   -0.374102256860399374E+01   -0.610896403421741354E+02
    0.546008061193327607E-01   -0.958484238824960255E+00    0.134631948540292274E+04   -0.350794925666980095E+01   -0.610615583510118256E+02
    0.490080274744488578E-01   -0.907564762975735628E+00    0.139587850677137158E+04   -0.447455826587078764E+01   -0.609859141065824133E+02
    0.512323317220882493E-01   -0.886931102659568427E+00    0.154182002068815814E+04   -0.373092425833555197E+01   -0.609858659852588403E+02
    0.484896052201558986E-01   -0.920675910699582323E+00    0.145842607199970257E+04   -0.278556200349787675E+01   -0.609765535969316161E+02
    0.488808669133696458E-01   -0.106578924609929793E+01    0.203168330566881627E+04   -0.288441577998874488E+01   -0.609672331519720601E+02
    0.490866429936266946E-01   -0.106025501747764617E+01    0.189243427761253542E+04   -0.384581427578435431E+01   -0.609493268386490854E+02
    0.542691582326786728E-01   -0.892942433514051448E+00    0.121526603950090180E+04   -0.409893393374953341E+01   -0.609006286755589983E+02
    0.524443354942562417E-01   -0.871567530795648526E+00    0.111968912546886622E+04   -0.219894044710896042E+01   -0.608892523586765648E+02
    0.538196848726326046E-01   -0.953634197959295826E+00    0.154569350667744175E+04   -0.242344345648244630E+01   -0.608891632929630049E+02
    0.504413174831220210E-01   -0.105872879218454630E+01    0.229160186129166868E+04   -0.356023451105191491E+01   -0.608773168377097846E+02
    0.472574110002659739E-01   -0.100355168302651210E+01    0.231797163160887385E+04   -0.290487761033333847E+01   -0.608476453021916157E+02
    0.546540763473692820E-01   -0.937475763379815308E+00    0.115979920661571850E+04   -0.209484200550680200E+01   -0.607914680631459419E+02
    0.506534771101185555E-01   -0.956876034456124014E+00    0.196887950674572312E+04   -0.254503994792020505E+01   -0.607762744485758546E+02
    0.484263896652304959E-01   -0.106457139836260573E+01    0.213757555133783035E+04   -0.430981812743619130E+01   -0.607483917182951529E+02
    0.487859324302160821E-01   -0.106723704862336244E+01    0.238622765136198541E+04   -0.471549706318366546E+01   -0.607448399740908727E+02
    0.497914267912668712E-01   -0.962062627373517665E+00    0.209290374531330144E+04   -0.424205582015181104E+01   -0.607376986559445982E+02
    0.469472172822216205E-01   -0.993027797343664309E+00    0.191609514318193078E+04   -0.425703817205894186E+01   -0.607117303947431282E+02
    0.493534622250536847E-01   -0.105440497074717476E+01    0.246388198061371986E+04   -0.288701581474760349E+01   -0.606962428806277501E+02
    0.480032547759379202E-01   -0.100512060511787782E+01    0.166653444595829660E+04   -0.469529096242225830E+01   -0.606850693535695456E+02
    0.534306494478870644E-01   -0.880295729960703155E+00    0.118680508017716784E+04   -0.193296026875959859E+01   -0.606664062851671773E+02
    0.496281715740987256E-01   -0.105567992575341174E+01    0.242983025583050085E+04   -0.432953033202347015E+01   -0.606630355200479698E+02
    0.481085029728553146E-01   -0.977051973926536865E+00    0.222509390851601893E+04   -0.454517712349414538E+01   -0.606595478595749000E+02
    0.515675238418083215E-01   -0.103141497757708223E+01    0.153435258440735947E+04   -0.349887720926540435E+01   -0.606353384809157916E+02
    0.507145339874197423E-01   -0.102733042558259813E+01    0.160649341805527592E+04   -0.189757214488077430E+01   -0.606158094915842511E+02
    0.469264471287885454E-01   -0.984213573817201648E+00    0.203847057891100326E+04   -0.345893302251618362E+01   -0.606141988470513766E+02
    0.484659927813558267E-01   -0.927270853748427215E+00    0.166179029976558195E+04   -0.213451827128249638E+01   -0.606050812372847574E+02
    0.478150701599944147E-01   -0.977687051238106064E+00    0.201865123955816807E+04   -0.210491186159230059E+01   -0.605990928575169505E+02
    0.471535987339980617E-01   -0.988590803208903801E+00    0.185114197917364231E+04   -0.277776851740221309E+01   -0.605954607294038823E+02
    0.542266322114477450E-01   -0.902477872227001598E+00    0.128770602050137745E+04   -0.328808117396367106E+01   -0.605475711023367751E+02
    0.492333507899956960E-01   -0.943068324634258048E+00    0.138168717062756764E+04   -0.430999657828945626E+01   -0.605176805244884761E+02
    0.484891502472825642E-01   -0.105461964165408562E+01    0.235733771766068458E+04   -0.232043652723483040E+01   -0.605170166871158060E+02
    0.514226858070748749E-01   -0.998476883653910963E+00    0.209153334809450871E+04   -0.342931410014951688E+01   -0.605122933383170505E+02
    0.512821072202446146E-01   -0.870249218475531716E+00    0.132484919249803784E+04   -0.458828215149435170E+01   -0.605111118725869943E+02
    0.492059066980853471E-01   -0.988010123467250367E+00    0.227047170381844171E+04   -0.368488416275109909E+01   -0.605068611184464444E+02
    0.504625020370210384E-01   -0.106385709060515010E+01    0.209438924186813847E+04   -0.470232668877356108E+01   -0.605052921364048899E+02
    0.489839658282336110E-01   -0.972769178570176973E+00    0.145001317059602593E+04   -0.479082413216687364E+01   -0.604751349393276598E+02
    0.498605151950591227E-01   -0.968867287562138579E+00    0.211634895693050521E+04   -0.362923314279790699E+01   -0.604699497472599532E+02
    0.487419467400750095E-01   -0.102718868756177528E+01    0.247591126560760222E+04   -0.370174403473696856E+01   -0.604645290875012478E+02
    0.538425781029606768E-01   -0.904714737307697914E+00    0.112031145079430735E+04   -0.183890047085871489E+01   -0.604471622206666623E+02
    0.530359759581218934E-01   -0.101615989901110693E+01    0.162677490331298418E+04   -0.263600862355913712E+01   -0.604341368948750457E+02
    0.524508140840960271E-01   -0.100273401204417945E+01    0.191627521750100482E+04   -0.393287872139206485E+01   -0.604309338354791379E+02
    0.505240187535269877E-01   -0.913144495981660920E+00    0.172913676160228670E+04   -0.385922923936135520E+01   -0.604277712482892397E+02
    0.538933523947905530E-01   -0.898991187637535716E+00    0.132721859611908849E+04   -0.247845596421227388E+01   -0.604175204025913928E+02
    0.530058196772168963E-01   -0.885270940659120265E+00    0.112435946696980295E+04   -0.189227497871899164E+01   -0.604007189818894901E+02
    0.542353998667020817E-01   -0.915534839823197388E+00    0.120599558865195604E+04   -0.462795884243068301E+01   -0.603962105834812064E+02
    0.536494074228751755E-01   -0.997097147679583906E+00    0.153011174883735725E+04   -0.369243093235551445E+01   -0.603669367056977535E+02
    0.484771289335436187E-01   -0.930561996755315479E+00    0.151677873136785934E+04   -0.224461777030147136E+01   -0.603607913176273883E+02
    0.512460820433169803E-01   -0.973373666327140841E+00    0.200648698094904535E+04   -0.401735250760387164E+01   -0.603555994915604970E+02
    0.513321516324279498E-01   -0.975930421463412134E+00    0.130092066972185739E+04   -0.399941983818813540E+01   -0.603467313739907070E+02
    0.484634155150229021E-01   -0.102916523668382975E+01    0.174919860266615296E+04   -0.273656372916920487E+01   -0.603338156641747076E+02
    0.537741899409121121E-01   -0.890178834228069760E+00    0.126472526630030779E+04   -0.387735403735871476E+01   -0.603334028114912257E+02
    0.485398178631887001E-01   -0.105869829601129273E+01    0.234507960055411195E+04   -0.260978738804846655E+01   -0.603126163996242894E+02
    0.500069834703527477E-01   -0.987808761158748605E+00    0.139613369503100557E+04   -0.216298230127290392E+01   -0.603122458458601258E+02
    0.534940330063975109E-01   -0.966955995432827287E+00    0.163968658603809149E+04   -0.448494222236226481E+01   -0.603055156178251082E+02
    0.484850213514849068E-01   -0.105021441297084261E+01    0.193419762785581452E+04   -0.349182831139585570E+01   -0.602508904396282716E+02
    0.522579237307399247E-01   -0.881981108624954935E+00    0.114426262176200430E+04   -0.205393422848074181E+01   -0.602474062138234814E+02
    0.484445159378857418E-01   -0.911174243758240188E+00    0.161897249283710380E+04   -0.485469125519325306E+01   -0.602377894507061598E+02
    0.534408081352909167E-01   -0.987723486456951072E+00    0.161184919312797342E+04   -0.242896365808610382E+01   -0.602144110722383274E+02
    0.526758266067646266E-01   -0.102065770369139086E+01    0.180436108158631259E+04   -0.416437285777461330E+01   -0.602142190348858293E+02
    0.491525967654205878E-01   -0.998085226745542231E+00    0.231180139684702544E+04   -0.426922508887786378E+01   -0.602127802120965967E+02
    0.477141486101063869E-01   -0.100854375052812939E+01    0.204442976238848337E+04   -0.208268617740795925E+01   -0.602033850291715211E+02
    0.483766297625607827E-01   -0.100758998026054103E+01    0.164891866096952640E+04   -0.301240485130564828E+01   -0.601908062738591738E+02
    0.517188761094143912E-01   -0.103665997590189551E+01    0.162399389467364358E+04   -0.475855233976139225E+01   -0.601799228326719202E+02
    0.520217872417141972E-01   -0.102290583689357129E+01    0.194789449220436904E+04   -0.259624287287096944E+01   -0.601632411378697043E+02
    0.486768701354676689E-01   -0.945762312801848193E+00    0.146302545696661150E+04   -0.478269890675857567E+01   -0.601587553303398934E+02
    0.509342012343469361E-01   -0.983527758164639221E+00    0.132741914960454005E+04   -0.220357639933956229E+01   -0.601344039651776328E+02
    0.525542134574061778E-01   -0.879342849728579345E+00    0.133977440415050046E+04   -0.374087686746610260E+01   -0.601322789101959927E+02
    0.496260285815710855E-01   -0.894392505717732766E+00    0.139866940066023767E+04   -0.359607482155861513E+01   -0.601251147492029503E+02
    0.498981155742232521E-01   -0.106142700217745278E+01    0.220553256317016076E+04   -0.284664604072639404E+01   -0.601220989711311802E+02
    0.485509010807873426E-01   -0.100567463375579558E+01    0.178429835569369766E+04   -0.191122690141275564E+01   -0.601179704056202340E+02
    0.514632523256076321E-01   -0.101564954051818912E+01    0.209928887584059976E+04   -0.319148386483515445E+01   -0.601177048758063535E+02
    0.497448789633365071E-01   -0.105612759696231406E+01    0.233160285996316952E+04   -0.324532936865131827E+01   -0.601059183613090937E+02
    0.511805522475092464E-01   -0.923064328664618183E+00    0.122879773896647521E+04   -0.297539791160288969E+01   -0.600984195875297758E+02
    0.525600965315191418E-01   -0.956593099919445189E+00    0.119429745873538627E+04   -0.208820154035549255E+01   -0.600969077444486430E+02
    0.497117999648411871E-01   -0.106411575502068612E+01    0.212114915406101500E+04   -0.324395840229965327E+01   -0.600844603889238300E+02
    0.475730160292215168E-01   -0.103015821429949384E+01    0.200486434745702900E+04   -0.288506822377053140E+01   -0.600772647082673714E+02
    0.474970489057302686E-01   -0.963848064301181195E+00    0.200504963513053804E+04   -0.330256918713549030E+01   -0.600681467492479300E+02
    0.495241880981869761E-01   -0.952175119498877898E+00    0.137925342247945810E+04   -0.398911856947378674E+01   -0.600593757610310917E+02
    0.516876137700162386E-01   -0.874059751584055244E+00    0.130360858407501064E+04   -0.344582270027021664E+01   -0.600502464755413428E+02
    0.511239708084228889E-01   -0.104355318673436237E+01    0.212567841685492704E+04   -0.418747822707068362E+01   -0.600419665724150917E+02
    0.502785746471511308E-01   -0.103917608772182612E+01    0.164983838091646862E+04   -0.365081936976515431E+01   -0.600360279521775908E+02
    0.483343367934003024E-01   -0.101934753408787038E+01    0.184460953717806774E+04   -0.202909260443686801E+01   -0.600344408352888266E+02
    0.522772826863964826E-01   -0.102132333575551026E+01    0.152005523880617534E+04   -0.495670763504650758E+01   -0.600244916951072724E+02
    0.534712840840044432E-01   -0.998602331774549379E+00    0.156766823487435568E+04   -0.421711225677282542E+01   -0.600049921959006269E+02
    0.473553491812784347E-01   -0.988987496901409302E+00    0.207955192350455854E+04   -0.255610672451653054E+01   -0.599998182125167077E+02
    0.484609848529150497E-01   -0.984189918875681746E+00    0.163499066476738449E+04   -0.201347075613508242E+01   -0.599984592368872285E+02
    0.490770938996688000E-01   -0.101256206539474691E+01    0.158730326363024642E+04   -0.331655718041261061E+01   -0.599957903440771716E+02
    0.512470985582548014E-01   -0.999817903624242499E+00    0.190103937134862463E+04   -0.198806758762702485E+01   -0.599932628828120542E+02
    0.513650934914648416E-01   -0.980803301250781301E+00    0.132380749251370298E+04   -0.430598850732655691E+01   -0.599909130275893787E+02
    0.480916207221101510E-01   -0.102902990251787951E+01    0.230680469913896877E+04   -0.227420315421446739E+01   -0.599809630383338828E+02
    0.529437099186473373E-01   -0.990073942465265810E+00    0.176903337041326563E+04   -0.469964005532625606E+01   -0.599764442314872781E+02
    0.487876220636375910E-01   -0.940854531504227043E+00    0.145613395333200765E+04   -0.371287244966081120E+01   -0.599724662382912896E+02
    0.523955870708368715E-01   -0.899847243773123751E+00    0.115929888164361273E+04   -0.188892657735279901E+01   -0.599538853190130752E+02
    0.475009312602304376E-01   -0.951272819984045670E+00    0.182088171136475194E+04   -0.451967838998672100E+01   -0.599531045706113517E+02
    0.479549637292671846E-01   -0.941156998767068487E+00    0.161425084570078207E+04   -0.427697287183499597E+01   -0.599523669202863090E+02
    0.504808709546535270E-01   -0.913805096041830689E+00    0.167625354132704365E+04   -0.248217793092959127E+01   -0.599504919756339802E+02
    0.502703314098724430E-01   -0.101116267386714664E+01    0.224934741581720937E+04   -0.287903016611184315E+01   -0.599504074046531059E+02
    0.489234306127878729E-01   -0.101351901242547227E+01    0.221134878740540762E+04   -0.207576284275942102E+01   -0.599480648159472622E+02
    0.511155023810501152E-01   -0.103316781491463150E+01    0.215372948308425657E+04   -0.498370486709493399E+01   -0.599167005578299623E+02
    0.488869065493182306E-01   -0.103161820256124126E+01    0.243089122011815198E+04   -0.445324819076450495E+01   -0.599060489176397652E+02
    0.478840692239474730E-01   -0.985646341911671442E+00    0.207581732313668954E+04   -0.223247960711055748E+01   -0.598979106894737114E+02
    0.491429537052452334E-01   -0.106023262887236003E+01    0.228733251346747056E+04   -0.369264901452636751E+01   -0.598715538823329609E+02
    0.524743861373937609E-01   -0.916646294856601651E+00    0.119525940469268130E+04   -0.381446520901427455E+01   -0.598489778956579173E+02
    0.518546879706317729E-01   -0.102615609623872261E+01    0.171122038651694015E+04   -0.209741437052419322E+01   -0.598397302151699861E+02
    0.496793823675448845E-01   -0.106202276255923778E+01    0.212780270802715040E+04   -0.489261006059246117E+01   -0.598341750070323855E+02
    0.507723746319619154E-01   -0.101166324389853157E+01    0.218762451817749616E+04   -0.467721888025933641E+01   -0.598293669352663215E+02
    0.480169660020719966E-01   -0.933644339715848259E+00    0.178698906463202206E+04   -0.413513999051798287E+01   -0.598285035020749802E+02
    0.540677135702240658E-01   -0.900997204058868295E+00    0.125053948580820793E+04   -0.261943874988708947E+01   -0.598272926236717524E+02
    0.490357606966921877E-01   -0.926924010885063154E+00    0.177752690038425226E+04   -0.251058594718420114E+01   -0.598070515393323987E+02
    0.484373949545013824E-01   -0.105263688472374639E+01    0.235166292923166975E+04   -0.366459550349605934E+01   -0.598041490406169629E+02
    0.527174608697053362E-01   -0.101470606836161692E+01    0.177261715169121567E+04   -0.489113569179994467E+01   -0.598007009128056168E+02
    0.474900835591038767E-01   -0.976319164586078925E+00    0.207977676587853603E+04   -0.467929412524749644E+01   -0.598000345406965792E+02
    0.524287905895313502E-01   -0.986375409197128961E+00    0.175459221813990962E+04   -0.217690661925111906E+01   -0.597981214175749329E+02
    0.496637697114216264E-01   -0.105656549470656635E+01    0.228570161130348561E+04   -0.414070279413826903E+01   -0.597940540077234317E+02
    0.528928210685226871E-01   -0.100996171257301404E+01    0.172537601134252645E+04   -0.348927222499447121E+01   -0.597877239309513513E+02
    0.474579546015190257E-01   -0.103054320205992411E+01    0.218901700530976268E+04   -0.338522180827672159E+01   -0.597835925333547493E+02
    0.505094892284757499E-01   -0.915556281372252534E+00    0.127419579047265529E+04   -0.266845997628074461E+01   -0.597748351214896729E+02
    0.539484283944459894E-01   -0.931345436201439614E+00    0.123034987066861595E+04   -0.336383964358349452E+01   -0.597538255823288225E+02
    0.495439970787045353E-01   -0.104264292268883918E+01    0.233604435264318590E+04   -0.256946663719332102E+01   -0.597476389010268889E+02
    0.492485790718474800E-01   -0.106006519806686050E+01    0.223847568016654304E+04   -0.344571914466127449E+01   -0.597378806572880094E+02
    0.512542103968658055E-01   -0.956278861523162549E+00    0.189380340395009557E+04   -0.378660731731583411E+01   -0.597351964257252419E+02
    0.480702361716622770E-01   -0.930721234183286450E+00    0.173524718500885092E+04   -0.456022098582058799E+01   -0.597241232862716984E+02
    0.513265332756137546E-01   -0.903421214668816197E+00    0.158805304374898105E+04   -0.468628982172015984E+01   -0.597034316377737113E+02
    0.474666851606966658E-01   -0.969209881452220867E+00    0.178260525139185097E+04   -0.399375533639264901E+01   -0.596961569996108210E+02
    0.532872271565462269E-01   -0.910596159680016393E+00    0.140397795003127476E+04   -0.232108367068147370E+01   -0.596936467299465718E+02
    0.481514249213336465E-01   -0.959710910482839741E+00    0.203357608153202978E+04   -0.419538537346243512E+01   -0.596772550680181268E+02
    0.503972420531690959E-01   -0.102881574134512688E+01    0.159530627389743086E+04   -0.251774120082657982E+01   -0.596765992738003419E+02
    0.522301124443135673E-01   -0.102757154560788111E+01    0.183888718761926702E+04   -0.425020998060449706E+01   -0.596706040520601988E+02
    0.517448438792389304E-01   -0.918696218745218118E+00    0.163423726795779362E+04   -0.293872584580754559E+01   -0.596705432527876596E+02
    0.520910575386178964E-01   -0.936434778745624086E+00    0.163325020554094112E+04   -0.221926955268597936E+01   -0.596689608506877107E+02
    0.486317391656645448E-01   -0.918625268649422622E+00    0.171066335095897739E+04   -0.481802717633035638E+01   -0.596680046251551843E+02
    0.509329833239023019E-01   -0.909491117874487554E+00    0.126582548034884348E+04   -0.468849498308783286E+01   -0.596676198893279164E+02
    0.508434845830147072E-01   -0.900127769676605127E+00    0.158429072079499610E+04   -0.356556914749563703E+01   -0.596534074341312746E+02
    0.486058254947219909E-01   -0.915042872406601759E+00    0.158334408066705669E+04   -0.434937554384799263E+01   -0.596503126761897633E+02
    0.480392313341914054E-01   -0.934486287394351689E+00    0.165544154778015900E+04   -0.412024989761877602E+01   -0.596431526610449225E+02
    0.491027263621810622E-01   -0.959065264314924004E+00    0.144798571644414801E+04   -0.231037447976834454E+01   -0.596351605517516319E+02
    0.522527830657049247E-01   -0.101146926266203341E+01    0.147115217246308839E+04   -0.342092671220115241E+01   -0.596162362033052275E+02
    0.504747330981992065E-01   -0.919980386493370883E+00    0.173104778617439456E+04   -0.318269191253754391E+01   -0.596126666473137306E+02
    0.531302942590644242E-01   -0.891544275536841568E+00    0.122717062077849005E+04   -0.366788466265725077E+01   -0.596088453022564266E+02
    0.500896849280096576E-01   -0.926898287428197132E+00    0.158696598569416892E+04   -0.197393973929803312E+01   -0.596076841927765173E+02
    0.472885126112807599E-01   -0.101080440135970751E+01    0.211761879611906897E+04   -0.440742165389519336E+01   -0.596074520071908083E+02
    0.515186134033428778E-01   -0.103400716641898605E+01    0.196003755662027993E+04   -0.254222800063410226E+01   -0.596065870833549027E+02
    0.501088597834463412E-01   -0.930057314834994875E+00    0.138025448763929467E+04   -0.190391364046060918E+01   -0.596057052079469756E+02
    0.528047075490519491E-01   -0.954671684826614797E+00    0.124896410499795957E+04   -0.380787406678284812E+01   -0.595991875188844418E+02
    0.479252753938422538E-01   -0.950833203803413740E+00    0.170707313453327902E+04   -0.247916973944755403E+01   -0.595991322639048633E+02
    0.532333742947093125E-01   -0.896118025598688250E+00    0.120019972678727095E+04   -0.313444806728732273E+01   -0.595950392206696407E+02
    0.522750929934965095E-01   -0.102650653713959761E+01    0.180463671740746008E+04   -0.339645735812562322E+01   -0.595942323562404113E+02
    0.486850417567001176E-01   -0.101754723681603165E+01    0.168027202290606260E+04   -0.472557156968755177E+01   -0.595933097329017585E+02
    0.478306146111677558E-01   -0.961023496166331537E+00    0.168170482268547676E+04   -0.291775452828752480E+01   -0.595896103188320581E+02
    0.476090946488122724E-01   -0.995048843179934028E+00    0.219930884512819966E+04   -0.459168282488282031E+01   -0.595878301920757210E+02
    0.473473058702970420E-01   -0.980567209151955166E+00    0.200359402930740134E+04   -0.328293529929367356E+01   -0.595838095162654184E+02
    0.483189436886414178E-01   -0.925959624287599592E+00    0.160441956126632431E+04   -0.468915620859180038E+01   -0.595783918784177899E+02
    0.516390589474522571E-01   -0.942074511655596747E+00    0.177648236193788171E+04   -0.475548688268956532E+01   -0.595747335345288604E+02
    0.476404038119156645E-01   -0.102480143533860812E+01    0.198577994879673543E+04   -0.333315470467060049E+01   -0.595602700536628404E+02
    0.507583153936059100E-01   -0.961666057211825853E+00    0.194746272653383471E+04   -0.286429351112112585E+01   -0.595593059023050557E+02
    0.487083139579360669E-01   -0.104378785664933305E+01    0.228343868981084188E+04   -0.237061717708908359E+01   -0.595546712790350483E+02
    0.526443501071232126E-01   -0.929748280181865727E+00    0.160290787200961927E+04   -0.423707869291396122E+01   -0.595513417541537535E+02
    0.506378441602179652E-01   -0.916092506740628032E+00    0.128861653579407380E+04   -0.447673677956667770E+01   -0.595364497915379047E+02
    0.491412760301420740E-01   -0.938418899151449382E+00    0.187419411437401550E+04   -0.277193900558309769E+01   -0.595325916892755984E+02
    0.523759005996034255E-01   -0.101585798641491998E+01    0.182461192732553036E+04   -0.289620970180843385E+01   -0.595296674067298994E+02
    0.516371811326136881E-01   -0.992247008368928873E+00    0.136112168102513692E+04   -0.253152794875484100E+01   -0.595247456450949386E+02
    0.534357450161848796E-01   -0.921250315073126269E+00    0.145121513499050593E+04   -0.408636396835451876E+01   -0.595201227674063915E+02
    0.476748480222755969E-01   -0.978298469548421701E+00    0.173392157928316715E+04   -0.484152407940480600E+01   -0.595144588176879736E+02
    0.516822707972652770E-01   -0.100584715087241139E+01    0.142637392002621345E+04   -0.258970877057588122E+01   -0.595065442444697510E+02
    0.474227960327996273E-01   -0.970525926924301396E+00    0.193498153855584042E+04   -0.493809204505243393E+01   -0.595036722800608402E+02
    0.478255350227585405E-01   -0.102916849143554368E+01    0.196263714350332134E+04   -0.369062629860538971E+01   -0.594991322623833128E+02
    0.475304714805739464E-01   -0.102510624082511015E+01    0.221457574259576086E+04   -0.375189774047141622E+01   -0.594977233764466575E+02
    0.476222471944774822E-01   -0.100956564612905386E+01    0.202597131687686419E+04   -0.237698736445041359E+01   -0.594816975506933261E+02
    0.492644108011373802E-01   -0.946436353133829233E+00    0.190093359376837861E+04   -0.246988424131515982E+01   -0.594803291381969927E+02
    0.520888721331192253E-01   -0.100691459283998652E+01    0.143875672603865041E+04   -0.249860446249528989E+01   -0.594764782352544259E+02
    0.541642415322263412E-01   -0.936774697172427229E+00    0.124716371117652420E+04   -0.232115466384056957E+01   -0.594759729361095850E+02
    0.518135229860355734E-01   -0.888580384249561539E+00    0.133710888157172622E+04   -0.210927387401865651E+01   -0.594728712703559026E+02
    0.473395355770662510E-01   -0.981465115705824731E+00    0.196852165415791342E+04   -0.377334999328938103E+01   -0.594664999594634338E+02
    0.503403765255506161E-01   -0.912859446563623611E+00    0.168985205641380685E+04   -0.471623788897832874E+01   -0.594656022834417826E+02
    0.535931601480829425E-01   -0.964091831363346974E+00    0.145919701297668871E+04   -0.218343795825725895E+01   -0.594607683655953139E+02
    0.526101534083243047E-01   -0.965963147188510174E+00    0.125270259616650083E+04   -0.226159019485086432E+01   -0.594551262247805781E+02
    0.501593367181794869E-01   -0.104534408196021200E+01    0.224300752465853247E+04   -0.351644741479852474E+01   -0.594255916525018222E+02
    0.523431566867082268E-01   -0.100190447099976354E+01    0.142297098089880728E+04   -0.441382539748255898E+01   -0.594150964974305325E+02
    0.523490442433594272E-01   -0.886472798603796353E+00    0.135728129724750534E+04   -0.373848882856151787E+01   -0.594110736911008388E+02
    0.485516394178874336E-01   -0.948503510402450734E+00    0.195205858160993648E+04   -0.433090039695117657E+01   -0.594039247910760793E+02
