    0.182658871191294475E+04    0.615622568562857123E+04    0.513096328736560725E+01    0.120144459636747401E+06    0.116814857451160092E+01    0.124495250783434463E+01    0.608027403346575124E+00    0.109698323220398075E+01    0.133954942983779723E+01    0.129637710157538333E+01   -0.436776683855932606E+04
    0.205953957659203616E+04    0.700374446239231565E+04    0.444628549842782039E+01    0.912786547165673837E+05    0.101475655319928859E+01    0.107779745350666412E+01    0.614006646880483009E+00    0.100167076963660207E+01    0.120141934355438362E+01    0.115545066383421258E+01   -0.436719957995339973E+04
    0.205682034914384303E+04    0.879940859639571136E+04    0.596513924656828110E+01    0.729048235778487724E+05    0.105417945375224376E+01    0.104854972248728662E+01    0.624263727001866386E+00    0.903031091957025245E+00    0.116273544295989506E+01    0.115817893236329250E+01   -0.436697564516254624E+04
    0.197198244541688655E+04    0.589205781789960656E+04    0.434551376929712507E+01    0.119205851501620025E+06    0.117259513901973822E+01    0.116883925783362574E+01    0.604162486449207226E+00    0.102196922116271405E+01    0.126064501040487587E+01    0.119951625080445301E+01   -0.436680196231584978E+04
    0.177789010650242426E+04    0.795627432891780700E+04    0.457231000145201971E+01    0.672158705334813130E+05    0.115916608366259233E+01    0.111986112203650245E+01    0.631923740089598507E+00    0.100973549345604408E+01    0.135104420185203566E+01    0.133523771090550536E+01   -0.436643980483167252E+04
    0.204666796460158275E+04    0.609872259710126218E+04    0.456127415629297595E+01    0.109929842901334210E+06    0.982832534724867646E+00    0.104617467266906261E+01    0.601891816072317898E+00    0.890541078526544516E+00    0.125017138952598850E+01    0.117025985747752448E+01   -0.436623898109562651E+04
    0.184902535557018155E+04    0.622684195545700641E+04    0.470011178546301078E+01    0.108964671483715298E+06    0.122435800055699140E+01    0.114714748691242541E+01    0.601524645677235736E+00    0.108176496308420389E+01    0.127824041892864226E+01    0.132169105717503044E+01   -0.436610020847756005E+04
    0.185351775370903124E+04    0.937248890296234458E+04    0.644062677358904079E+01    0.637458219557135744E+05    0.104782869983724947E+01    0.112497919775344513E+01    0.619866395768770451E+00    0.101682844672348693E+01    0.131269134812526134E+01    0.134506582402480124E+01   -0.436598661446602637E+04
    0.201781469062469864E+04    0.637296818532310408E+04    0.470497842654507714E+01    0.124914410714353551E+06    0.109482178450285872E+01    0.117034475290086837E+01    0.608644898418335134E+00    0.102152840297324854E+01    0.129429964344437720E+01    0.121855951879103230E+01   -0.436595619963971967E+04
    0.186344694621134977E+04    0.910147925021627816E+04    0.537996140112244081E+01    0.630127490134063264E+05    0.104241141699913209E+01    0.112151996659681696E+01    0.618625365186060372E+00    0.106597315465663112E+01    0.139971535114733703E+01    0.122919276875714956E+01   -0.436590210315580771E+04
    0.188823033379106528E+04    0.700456737241309384E+04    0.403160691184599962E+01    0.875552836019858078E+05    0.117499494209756516E+01    0.116527121272434631E+01    0.605295313607945196E+00    0.104742304707370804E+01    0.129346984128614806E+01    0.124940477236505743E+01   -0.436588275385939414E+04
    0.175902746218384073E+04    0.651361488563792318E+04    0.405900989632057208E+01    0.822242540427739150E+05    0.116628760056346525E+01    0.113248123178810878E+01    0.608217037835860563E+00    0.108965799090485982E+01    0.130696079664393738E+01    0.128197925636320553E+01   -0.436586829236411722E+04
    0.187639379044749739E+04    0.540620929534594325E+04    0.405273139999942789E+01    0.113389120758760662E+06    0.103265979018669007E+01    0.109910827594708493E+01    0.618475474076047416E+00    0.101532783604463672E+01    0.134347588391450534E+01    0.122581488500819269E+01   -0.436584766499340094E+04
    0.215591497659417973E+04    0.762249521408777309E+04    0.594546420146618004E+01    0.102750155105544953E+06    0.105505594741439324E+01    0.110578488105173145E+01    0.606329037319312869E+00    0.911853444098405075E+00    0.135065675079741032E+01    0.116132288834098230E+01   -0.436574105919560043E+04
    0.193147587026640440E+04    0.990582140484872616E+04    0.527379062168746859E+01    0.611964517027207330E+05    0.105525743708961550E+01    0.111651842271283419E+01    0.605672750653798442E+00    0.104243036050287685E+01    0.131624396692631129E+01    0.133533938626482174E+01   -0.436573418234589371E+04
    0.192589508332354444E+04    0.933369101293176027E+04    0.463616323432846933E+01    0.559656478488124267E+05    0.101538360600736088E+01    0.105697359692871351E+01    0.609743911193617372E+00    0.986577562160330435E+00    0.129847984979274678E+01    0.126961780799045520E+01   -0.436566764347133358E+04
    0.184376763652359614E+04    0.102829995177280434E+05    0.538526232574559671E+01    0.515005648071748146E+05    0.113613346314967156E+01    0.111998190482318272E+01    0.602797470866061724E+00    0.103918177413396640E+01    0.139450338037843080E+01    0.122243267950413914E+01   -0.436566742982732649E+04
    0.186327000202613158E+04    0.600002025754714487E+04    0.425103781085619481E+01    0.103362139219879944E+06    0.109830817270213310E+01    0.111165846970507820E+01    0.610851406121136198E+00    0.995301471697612072E+00    0.122583020269570153E+01    0.129292109038608549E+01   -0.436531526448735713E+04
    0.196425037986960547E+04    0.838387009318088712E+04    0.469389852429773757E+01    0.726772530463836301E+05    0.997309584105208646E+00    0.114489499102711667E+01    0.607348483741611544E+00    0.988646905434295231E+00    0.133094991658375328E+01    0.124179552435756024E+01   -0.436521854316308600E+04
    0.218272300696686170E+04    0.950624791562244536E+04    0.552311099981797593E+01    0.784552703037298197E+05    0.106382738613973404E+01    0.114307937066226550E+01    0.601398757379954518E+00    0.978179248621253938E+00    0.120008465063617287E+01    0.120958231049612142E+01   -0.436520544709314618E+04
    0.192297123664536753E+04    0.436585379155152168E+04    0.384378149289628324E+01    0.173683740185523697E+06    0.111883836090127109E+01    0.114148861888185094E+01    0.607013550640480792E+00    0.102574291520062788E+01    0.133880537674270683E+01    0.123034513070177853E+01   -0.436518878914885499E+04
    0.187102810304899390E+04    0.776154799094944156E+04    0.568699713789701722E+01    0.775573777776191419E+05    0.111521985217204289E+01    0.111367218468151075E+01    0.620204755807818531E+00    0.942215458988666321E+00    0.130095976430720150E+01    0.121373760439215594E+01   -0.436517579868551184E+04
    0.191517429728654702E+04    0.656881718334096422E+04    0.495311043389772188E+01    0.102502320197630834E+06    0.109017619392497100E+01    0.116015950545049007E+01    0.606080836650601307E+00    0.981203781294021971E+00    0.125794780357320279E+01    0.118515248581254773E+01   -0.436514230179825609E+04
    0.213009150405706714E+04    0.968322949644548680E+04    0.479339302288866609E+01    0.679731950196422695E+05    0.107658876354189181E+01    0.113647434889094123E+01    0.607643132373564376E+00    0.104099333454052156E+01    0.130439471726604550E+01    0.118853946534828658E+01   -0.436509312700583541E+04
    0.174939500319239323E+04    0.582803190931223708E+04    0.385036664230775072E+01    0.874787869486115087E+05    0.111258474492302595E+01    0.108143643460852545E+01    0.605508117717333372E+00    0.988967336206890146E+00    0.133883024238955550E+01    0.128773106425725037E+01   -0.436503047916585911E+04
    0.201184211054165712E+04    0.106310026687125101E+05    0.504847728786918282E+01    0.509340533428588969E+05    0.105044905667295740E+01    0.102485371762612765E+01    0.604241057467939213E+00    0.938760732612270332E+00    0.120369493459171273E+01    0.120073570117346407E+01   -0.436497996629586851E+04
    0.178909206826568652E+04    0.847203740169816774E+04    0.506846873103141426E+01    0.628082257294761803E+05    0.113274585858550925E+01    0.110405873718121894E+01    0.612683683019854319E+00    0.957045087190866228E+00    0.138483926866218754E+01    0.134538922799186400E+01   -0.436496349889219346E+04
    0.190253236030584981E+04    0.728792717385414016E+04    0.455101658334283421E+01    0.791702411008529598E+05    0.116166841394587994E+01    0.104598700932268152E+01    0.600536393720620398E+00    0.102010533007398818E+01    0.126596212435830990E+01    0.119347850910935560E+01   -0.436490098035229767E+04
    0.203419999267422668E+04    0.673052859724401787E+04    0.443381220652195829E+01    0.990393033827213949E+05    0.105112406689372917E+01    0.109190697501642475E+01    0.601435502812812772E+00    0.105788893141558815E+01    0.127288891054463615E+01    0.120108711880064201E+01   -0.436484777809663683E+04
    0.190917980450859432E+04    0.654202432058153227E+04    0.388363462269356541E+01    0.892854702483957808E+05    0.114926437994335884E+01    0.112194317609777783E+01    0.600485819275876742E+00    0.102177921492291701E+01    0.119244291638007471E+01    0.125771612742858863E+01   -0.436483817612155690E+04
    0.203531320552889133E+04    0.700207295160362446E+04    0.530648318791884677E+01    0.107882709642479065E+06    0.103889827082924024E+01    0.113679975169978542E+01    0.616773782835500217E+00    0.994553881892890734E+00    0.124630122705374635E+01    0.122310292451635405E+01   -0.436475128294581918E+04
    0.182203855603030070E+04    0.910031942268245075E+04    0.527978296889854004E+01    0.580062176165337078E+05    0.118223662333163171E+01    0.106591530534172119E+01    0.617634924305694666E+00    0.104185069356845461E+01    0.132036643886232063E+01    0.127466038532753245E+01   -0.436471874157913498E+04
    0.195382725647927555E+04    0.943216402444460073E+04    0.552495234928862100E+01    0.647145197643279171E+05    0.104769294991954576E+01    0.111465471445213282E+01    0.628873757313329285E+00    0.106097393486691782E+01    0.133582250862233942E+01    0.126110602773906599E+01   -0.436471581787335435E+04
    0.185404493759931665E+04    0.515853888374364124E+04    0.500551138466229961E+01    0.156482198282954778E+06    0.110597643245648469E+01    0.116624471500728344E+01    0.602624010219886985E+00    0.106846406782730341E+01    0.133854759931243783E+01    0.124699287312009055E+01   -0.436470026885844072E+04
    0.181255866097208605E+04    0.755389870965803402E+04    0.440296224199612674E+01    0.773176880031807377E+05    0.125949540536660853E+01    0.117917727326679245E+01    0.602136064831812701E+00    0.105537075624401222E+01    0.129004382209556390E+01    0.131118335118428497E+01   -0.436467411226873810E+04
    0.204645140757944591E+04    0.721194604049177451E+04    0.457816496625481140E+01    0.937446039674241620E+05    0.115669875246324105E+01    0.110707339605591271E+01    0.617543836057937723E+00    0.963015631859328369E+00    0.126244171173075603E+01    0.119832924138139241E+01   -0.436466891295215373E+04
    0.186301020684922855E+04    0.491007412050330277E+04    0.388709330422014077E+01    0.131027268253497808E+06    0.114485623589954377E+01    0.114392466328930076E+01    0.602793780902211029E+00    0.956125636887397601E+00    0.138997775707968652E+01    0.123645955828688558E+01   -0.436464682938547594E+04
    0.191479202072839007E+04    0.824249440006533041E+04    0.484928179313634722E+01    0.694069836936725187E+05    0.112808808567284080E+01    0.106282331170668365E+01    0.606749234434781015E+00    0.102158337335431382E+01    0.114777476190639582E+01    0.124561165676771202E+01   -0.436463317539898617E+04
    0.205331985986433256E+04    0.672106373211135724E+04    0.553464358449280525E+01    0.120659647443035195E+06    0.109660631752689453E+01    0.116553094476737273E+01    0.608171865292022273E+00    0.971692651588391243E+00    0.125893267434754508E+01    0.119689828788737396E+01   -0.436460993558175960E+04
    0.192546756634486269E+04    0.799318236818318383E+04    0.440037372493328949E+01    0.646697089070153306E+05    0.104984199007708034E+01    0.104499903108960512E+01    0.606976283543477213E+00    0.955403752650274107E+00    0.121014004551911025E+01    0.123590998591374346E+01   -0.436460210939186527E+04
    0.194559393621426443E+04    0.651786891534219922E+04    0.479580297563974600E+01    0.104351510339318309E+06    0.110294991675041398E+01    0.113188016682443693E+01    0.619616791297311176E+00    0.106251819424384730E+01    0.137006546680650709E+01    0.124079747838642218E+01   -0.436459231092925893E+04
    0.213913501695187779E+04    0.937666539829479188E+04    0.549735498601163464E+01    0.739177049981898308E+05    0.982563221715300639E+00    0.111986850489909129E+01    0.601014208097389924E+00    0.940602658418406845E+00    0.130222298908333234E+01    0.120421616233572304E+01   -0.436457000040687217E+04
    0.183013439297755076E+04    0.745245019564950599E+04    0.484010937095383298E+01    0.756321758662379580E+05    0.111945152680826476E+01    0.105577860721133820E+01    0.622352232091665791E+00    0.102161778927323410E+01    0.136867033776514502E+01    0.127816653634947097E+01   -0.436456369123284185E+04
    0.189409783003858070E+04    0.898042263650253153E+04    0.513868101192777615E+01    0.686023333592928539E+05    0.116470280237134283E+01    0.116412689916008727E+01    0.621451882090306662E+00    0.103578752257386264E+01    0.126871449302962214E+01    0.123686380592841338E+01   -0.436452847545489567E+04
    0.204280694578682960E+04    0.753650759244621440E+04    0.471094152706312919E+01    0.892931160341259092E+05    0.109567114035024216E+01    0.110787671326333825E+01    0.614541289496963294E+00    0.924088580865988884E+00    0.135918462051296496E+01    0.122254430240793521E+01   -0.436445925733124841E+04
    0.203471792907926124E+04    0.784802621390422519E+04    0.500408686954837023E+01    0.809783960683191835E+05    0.112399204325144320E+01    0.104539029412588880E+01    0.601961604080966550E+00    0.904909764458289301E+00    0.120511929859750522E+01    0.121087062385765298E+01   -0.436443193654862353E+04
    0.192594139579933494E+04    0.901630954167019081E+04    0.435752546799338525E+01    0.618466964671936148E+05    0.118362191101951852E+01    0.111940711570494322E+01    0.602465190806085849E+00    0.104570802203336033E+01    0.131028359445527709E+01    0.121724381595801612E+01   -0.436435074828513279E+04
    0.196003710905000139E+04    0.644549594018048901E+04    0.437505453901553665E+01    0.968913762567240774E+05    0.118566664439150404E+01    0.107471756916953676E+01    0.603843084045396772E+00    0.100409359495069661E+01    0.137942293143718997E+01    0.120746129115934364E+01   -0.436433278720936687E+04
    0.199203595598142192E+04    0.508928516178577502E+04    0.443888319770289730E+01    0.153925273314744554E+06    0.112597874874579640E+01    0.108977429503188983E+01    0.601692312181555611E+00    0.990982898106113841E+00    0.130142324436898482E+01    0.121860408836498579E+01   -0.436432119880998653E+04
    0.192680711530144663E+04    0.658613127391277158E+04    0.477011458280929901E+01    0.104282297570389288E+06    0.109455490047683002E+01    0.112089632262296313E+01    0.615583369204987907E+00    0.107491952677982994E+01    0.138028730704886127E+01    0.127374771909145013E+01   -0.436429933299607092E+04
    0.200858129101486861E+04    0.109240855685387742E+05    0.592353540510557330E+01    0.578310898259947717E+05    0.106836317469524911E+01    0.110668006469894742E+01    0.623218636405941107E+00    0.988751856083334379E+00    0.129276230235791201E+01    0.129073239307859988E+01   -0.436426938529392464E+04
    0.185906845726002689E+04    0.821198012012917206E+04    0.439918693377014058E+01    0.703088171516199072E+05    0.116475542084954031E+01    0.115037525221028192E+01    0.600028654007520146E+00    0.986888291997215727E+00    0.134193683202394798E+01    0.133530909160983069E+01   -0.436426189693894412E+04
    0.187401391202097830E+04    0.638510832042953189E+04    0.451853178024618085E+01    0.101494283060401838E+06    0.118115988040629882E+01    0.113160291252944534E+01    0.612258039047927638E+00    0.103115928720452343E+01    0.122398316194264423E+01    0.124334855610631623E+01   -0.436424337023981388E+04
    0.182286195973971530E+04    0.674021455937680366E+04    0.490165688366218788E+01    0.928396903352564696E+05    0.125565503342328300E+01    0.113536049415013318E+01    0.600413462729375569E+00    0.974691268559580992E+00    0.132872726921425666E+01    0.128128691222375823E+01   -0.436421364584382809E+04
    0.189014209316923757E+04    0.573212017136732629E+04    0.457373134071525733E+01    0.114912557545079122E+06    0.997212554961217412E+00    0.110165742640654774E+01    0.601276470117501072E+00    0.999441696853824224E+00    0.131449842874233735E+01    0.119212062903146054E+01   -0.436418956616467949E+04
    0.184138947472261952E+04    0.937137241291682221E+04    0.634861562600805662E+01    0.700979813964094210E+05    0.108796835050453522E+01    0.119926864964242874E+01    0.622055822532411540E+00    0.107224054957604409E+01    0.134546465066032539E+01    0.130855399963275509E+01   -0.436417108984299557E+04
    0.181940128513164655E+04    0.668482770511618492E+04    0.508642312315410727E+01    0.869205887868718128E+05    0.117702351748667788E+01    0.105387619093031981E+01    0.605380643765771498E+00    0.959954062051634915E+00    0.139422279228301660E+01    0.125193153109505140E+01   -0.436414982176438843E+04
    0.193593086819603991E+04    0.622880483816070409E+04    0.424111185022335668E+01    0.101092962772546438E+06    0.120127436811502308E+01    0.108261631178087714E+01    0.601231764493601495E+00    0.101685911113807514E+01    0.129538335050454156E+01    0.120838797587976421E+01   -0.436414456532923396E+04
    0.196454068774595567E+04    0.733034139167153626E+04    0.470417369065154389E+01    0.884971747214782372E+05    0.120046934815120965E+01    0.110589215375430028E+01    0.614602256192888441E+00    0.104138235585971817E+01    0.137115767968457258E+01    0.120327590655900396E+01   -0.436413091809322486E+04
    0.196176395379098790E+04    0.761857116416678582E+04    0.499308688081595342E+01    0.915326688407191541E+05    0.113598867470247900E+01    0.117015195586942955E+01    0.633698187208726393E+00    0.103897745133274255E+01    0.133090429638169083E+01    0.123582623410558945E+01   -0.436410575996475654E+04
    0.188460097449686577E+04    0.838801910497539393E+04    0.536733919906355261E+01    0.657420493952104443E+05    0.112090950002348633E+01    0.101131506829689033E+01    0.604834624532065046E+00    0.100609329833441463E+01    0.138000851525742174E+01    0.124378709930998399E+01   -0.436410385318762474E+04
    0.193648751687244271E+04    0.543644200068357350E+04    0.500084386380039714E+01    0.142674289109327481E+06    0.113054935063377560E+01    0.114411773176139375E+01    0.608955103816104182E+00    0.999945712068393888E+00    0.128896843128416805E+01    0.121365747398803991E+01   -0.436410302755632711E+04
    0.195993858876365653E+04    0.104594833486393600E+05    0.516845895714256365E+01    0.606648556214114724E+05    0.112533522597026536E+01    0.115716824213589087E+01    0.609595805560350312E+00    0.102523421110846491E+01    0.139438403799755539E+01    0.127919532788669277E+01   -0.436405875128959451E+04
    0.183698490915197863E+04    0.737399985394355645E+04    0.432850853983254158E+01    0.713903521963361709E+05    0.109826724937916209E+01    0.106422835266401705E+01    0.611362467127079312E+00    0.979141983748770484E+00    0.127471145774615868E+01    0.129602048869933251E+01   -0.436403249472753669E+04
    0.222081361717736354E+04    0.869171940735945100E+04    0.521022846914681015E+01    0.864745314773021819E+05    0.100812361965267816E+01    0.109401097596274277E+01    0.600278183233669549E+00    0.973944663904419805E+00    0.133075734184037797E+01    0.115082571609777373E+01   -0.436402944937562643E+04
    0.188083137048816229E+04    0.908028494824031986E+04    0.514850383685410939E+01    0.607197769203157150E+05    0.105926656817658915E+01    0.112274228461089187E+01    0.604299660902778646E+00    0.952933105280080239E+00    0.137520752077923802E+01    0.122034599572056202E+01   -0.436402647714578143E+04
    0.199280714098242015E+04    0.680324617047511401E+04    0.521035551558890564E+01    0.102956157131608008E+06    0.967995113766905391E+00    0.110892271775477047E+01    0.602267988527725229E+00    0.969925192392502855E+00    0.134995362814846098E+01    0.117478629908905630E+01   -0.436398849087005510E+04
    0.192967623712644854E+04    0.911106345948295893E+04    0.535902847987911013E+01    0.715230743521536497E+05    0.119235015043542036E+01    0.115803817690071842E+01    0.621495346899705869E+00    0.992460574992139355E+00    0.131178646247014963E+01    0.124998051413969602E+01   -0.436398337892781365E+04
    0.210328764843749241E+04    0.111245767252166224E+05    0.578368145476472684E+01    0.537917506692142197E+05    0.111613251184946383E+01    0.106366554224259180E+01    0.606699274032511005E+00    0.956165800961025991E+00    0.125163984316023913E+01    0.114437273580843835E+01   -0.436396651203925740E+04
    0.181735372164668684E+04    0.610031054609941657E+04    0.441460760935335461E+01    0.958839215814328199E+05    0.112004569342108851E+01    0.110981785401533806E+01    0.608770884503448073E+00    0.106601690956803430E+01    0.127556054910688421E+01    0.127619461232590758E+01   -0.436395989027940868E+04
    0.188337166411366525E+04    0.755823669864204385E+04    0.573193252641342177E+01    0.829434014371938829E+05    0.112521644932808518E+01    0.110247560514390175E+01    0.619134065316428450E+00    0.927797597462638790E+00    0.138567036506839081E+01    0.121165828334265813E+01   -0.436395073203115680E+04
    0.182391904942793781E+04    0.569449078061680120E+04    0.465047000374848096E+01    0.117934501146609648E+06    0.115036761263282505E+01    0.112182874111472231E+01    0.604696829366571653E+00    0.960298258560298157E+00    0.137923485784370370E+01    0.126784999565312395E+01   -0.436392696495779364E+04
    0.213623480177701867E+04    0.878842271533688472E+04    0.527699735538747383E+01    0.787222598101682815E+05    0.105792487301513116E+01    0.112890790149179754E+01    0.605303730305277177E+00    0.100699839778130062E+01    0.126069489236058940E+01    0.117820159144798042E+01   -0.436384916008054188E+04
    0.183866536426647258E+04    0.744049824132566027E+04    0.513708716896726525E+01    0.761131568247720425E+05    0.104986237486983636E+01    0.109731555676384884E+01    0.622375374810730242E+00    0.977448917044648313E+00    0.131340245032539138E+01    0.125119857771219412E+01   -0.436384820388731168E+04
    0.183886471515654057E+04    0.891565785965088435E+04    0.510760434240008898E+01    0.650639897250952199E+05    0.114674732249639888E+01    0.115277531783214426E+01    0.608779492842335679E+00    0.112749886107873154E+01    0.135618998228555254E+01    0.133483483866968733E+01   -0.436381273176516970E+04
    0.182571020944330962E+04    0.798262251353586271E+04    0.515403730619592082E+01    0.719097615517415543E+05    0.112172937321012922E+01    0.112375162938370754E+01    0.619041114530959558E+00    0.101325341724770679E+01    0.120164230998523802E+01    0.128233507870450025E+01   -0.436379137144691776E+04
    0.187899958815238756E+04    0.534191717296582010E+04    0.446247478791810437E+01    0.126994520072409956E+06    0.117924719120789989E+01    0.112534581048386828E+01    0.608260246700840224E+00    0.994546680204703937E+00    0.132275169534025117E+01    0.121885696333658977E+01   -0.436370326366752670E+04
    0.215913652679304005E+04    0.832809569509996618E+04    0.485856878902436584E+01    0.888247289231805480E+05    0.105974454186371370E+01    0.111549632732863691E+01    0.600494839827217519E+00    0.100324675263075980E+01    0.133776367965546483E+01    0.119811008983306388E+01   -0.436368224846458997E+04
    0.196856069000160073E+04    0.745434308909392348E+04    0.489538122579743451E+01    0.923503682891499775E+05    0.113585478861500100E+01    0.118632545096308339E+01    0.617843824440616585E+00    0.105997305598425884E+01    0.136116008437516922E+01    0.122089330524073292E+01   -0.436366619820071264E+04
    0.194365054982819379E+04    0.686224305734423706E+04    0.503944469097392211E+01    0.922590844758984022E+05    0.109903148637373360E+01    0.106346969828674531E+01    0.626108292809558709E+00    0.981980905080980460E+00    0.129356040134515649E+01    0.119947309557965376E+01   -0.436363090274221304E+04
    0.197677601677143753E+04    0.107853987737930820E+05    0.600901341320341587E+01    0.553993229118224481E+05    0.116649035906656851E+01    0.114115130133274700E+01    0.602325626856479279E+00    0.957699302347830406E+00    0.139182636720426456E+01    0.126185098452516797E+01   -0.436356389420446976E+04
    0.207925893913009077E+04    0.115616325868333624E+05    0.593716521524478225E+01    0.533453171549946783E+05    0.107464730312013668E+01    0.103809995931643551E+01    0.617453601654321171E+00    0.988841696836443074E+00    0.129212975853823520E+01    0.119879196771406082E+01   -0.436352420981323758E+04
    0.198981911164863709E+04    0.726619849137249184E+04    0.506365266172470108E+01    0.926181959786533698E+05    0.109288944117862385E+01    0.109144829466808524E+01    0.600661952645402120E+00    0.100574738902871896E+01    0.116656630134270545E+01    0.126262080846383951E+01   -0.436350020254950505E+04
    0.188089244385549023E+04    0.829178554461502245E+04    0.474702047183142994E+01    0.714827595149205008E+05    0.113307159583804995E+01    0.111445665512811454E+01    0.629212751939643322E+00    0.103814331099199997E+01    0.131396102720155938E+01    0.126719036363500592E+01   -0.436348121991872813E+04
    0.190652972303115371E+04    0.612049800942905222E+04    0.411272854494776041E+01    0.101557888575999343E+06    0.114810034580110920E+01    0.112578813459911342E+01    0.613268072171514245E+00    0.954945685069976902E+00    0.133304614560852852E+01    0.124723225776697833E+01   -0.436346003073431984E+04
    0.184055469072476239E+04    0.699419583928478096E+04    0.451477202425511859E+01    0.757993163222562289E+05    0.111523634325691123E+01    0.106641698910085969E+01    0.600984334464665149E+00    0.102087957845633870E+01    0.138719969480102634E+01    0.127722511753763657E+01   -0.436345459302725976E+04
    0.182855869738234219E+04    0.755679358018535549E+04    0.572269044424160178E+01    0.841080562376305606E+05    0.116666892706008207E+01    0.108186217757594583E+01    0.601902966935981221E+00    0.108601034013675957E+01    0.134159623512826487E+01    0.127928027430641933E+01   -0.436345010934849597E+04
    0.201334330653543384E+04    0.680693004232584371E+04    0.424828133195227942E+01    0.998798995421390428E+05    0.115930654709568492E+01    0.111605265666575804E+01    0.600588432827250496E+00    0.100893179350544226E+01    0.125989040770246463E+01    0.121778297902095001E+01   -0.436342244484101866E+04
    0.199419154968090083E+04    0.675857025824547691E+04    0.478833320817195762E+01    0.944267724335498060E+05    0.104032154229370244E+01    0.105534984700252910E+01    0.607476152548290016E+00    0.992895463717393456E+00    0.120166375771832801E+01    0.121146905520567838E+01   -0.436339021330696232E+04
    0.183022635355992861E+04    0.648670977091042550E+04    0.433831140157854289E+01    0.882597114821734431E+05    0.108857262025849866E+01    0.110662165300835280E+01    0.612753709480802655E+00    0.974344921462986457E+00    0.126554868539785992E+01    0.123516246421710951E+01   -0.436338143161459357E+04
    0.189808946999482191E+04    0.800302021898086241E+04    0.534718925666517464E+01    0.829939109485322115E+05    0.123183963895199522E+01    0.119918444037940142E+01    0.614808935146332947E+00    0.104825893460488029E+01    0.137247093978096646E+01    0.125807876203168489E+01   -0.436338003692111579E+04
    0.194511535882855674E+04    0.100529416548751233E+05    0.588811280548662985E+01    0.561791751340625924E+05    0.114909429507028538E+01    0.105666549390097364E+01    0.613282130498596700E+00    0.946411531041109866E+00    0.120415298315341923E+01    0.124094955622362657E+01   -0.436335199571445628E+04
    0.195444140021497265E+04    0.650566639213621056E+04    0.417662277766320500E+01    0.101883577038912219E+06    0.107613152333275464E+01    0.114573523800300192E+01    0.605533536803532391E+00    0.104685851650251038E+01    0.134176027737500747E+01    0.127161152177150139E+01   -0.436332825229217542E+04
    0.201692850402396152E+04    0.919381487528387515E+04    0.491108103420430808E+01    0.656258226072701218E+05    0.117691414017488016E+01    0.111527139554229038E+01    0.604052414982804597E+00    0.100724967172942770E+01    0.121258935619737507E+01    0.120663709695080135E+01   -0.436332581406516056E+04
